Parent,Total Testfiles,Total Deleted Testfiles,Deleted Testfiles,Total Preserved Testfiles,Computed Final Budget,Algorithm_FAST++_Total Detected Deleted Testfiles,Algorithm_FAST++_Total Failed To Detect Deleted Testfiles,Algorithm_FAST++_Detected Testfiles Line No,Algorithm_FAST++_Detected Testfiles,Algorithm_FAST++_Failed Detected Testfiles,Algorithm_FAST++_False Detected Testfiles Line No,Algorithm_FAST++_False Detected Testfiles,Algorithm_FAST++_Total Detected Deleted And Obsolete Tests,Algorithm_FAST++_Total Detected Deleted And Redundant Tests,Algorithm_FAST++_Max_repetition,Algorithm_FAST++_Total execution time,Algorithm_FAST++_Total preparation time,Algorithm_FAST++_Optimal execution time,Algorithm_FAST++_Optimal preparation time,Algorithm_FAST-all_Total Detected Deleted Testfiles,Algorithm_FAST-all_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-all_Detected Testfiles Line No,Algorithm_FAST-all_Detected Testfiles,Algorithm_FAST-all_Failed Detected Testfiles,Algorithm_FAST-all_False Detected Testfiles Line No,Algorithm_FAST-all_False Detected Testfiles,Algorithm_FAST-all_Total Detected Deleted And Obsolete Tests,Algorithm_FAST-all_Total Detected Deleted And Redundant Tests,Algorithm_FAST-all_Max_repetition,Algorithm_FAST-all_Total execution time,Algorithm_FAST-all_Total preparation time,Algorithm_FAST-all_Optimal execution time,Algorithm_FAST-all_Optimal preparation time,Algorithm_FAST-CS_Total Detected Deleted Testfiles,Algorithm_FAST-CS_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-CS_Detected Testfiles Line No,Algorithm_FAST-CS_Detected Testfiles,Algorithm_FAST-CS_Failed Detected Testfiles,Algorithm_FAST-CS_False Detected Testfiles Line No,Algorithm_FAST-CS_False Detected Testfiles,Algorithm_FAST-CS_Total Detected Deleted And Obsolete Tests,Algorithm_FAST-CS_Total Detected Deleted And Redundant Tests,Algorithm_FAST-CS_Max_repetition,Algorithm_FAST-CS_Total execution time,Algorithm_FAST-CS_Total preparation time,Algorithm_FAST-CS_Optimal execution time,Algorithm_FAST-CS_Optimal preparation time,Algorithm_FAST-pw_Total Detected Deleted Testfiles,Algorithm_FAST-pw_Total Failed To Detect Deleted Testfiles,Algorithm_FAST-pw_Detected Testfiles Line No,Algorithm_FAST-pw_Detected Testfiles,Algorithm_FAST-pw_Failed Detected Testfiles,Algorithm_FAST-pw_False Detected Testfiles Line No,Algorithm_FAST-pw_False Detected Testfiles,Algorithm_FAST-pw_Total Detected Deleted And Obsolete Tests,Algorithm_FAST-pw_Total Detected Deleted And Redundant Tests,Algorithm_FAST-pw_Max_repetition,Algorithm_FAST-pw_Total execution time,Algorithm_FAST-pw_Total preparation time,Algorithm_FAST-pw_Optimal execution time,Algorithm_FAST-pw_Optimal preparation time
e31fde875c6075ae3da9572c6f910cc29ceaf6c3,473,1,['src/test/java/org/apache/commons/math4/stat/descriptive/AbstractUnivariateStatisticTest.java'],472,29,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0
39430886ba9364a7c99c9f0e58b009de3f659601,495,1,['src/test/java/org/apache/commons/math3/geometry/euclidean/twod/hull/GrahamScanTest.java'],494,29,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0
9cfd17601bcb30ea734b8261d2a3fa4dc5ed5d9e,411,2,"['commons-math-legacy/src/test/java/org/apache/commons/math4/legacy/stat/descriptive/MixedListUnivariateImplTest.java', 'commons-math-legacy/src/test/java/org/apache/commons/math4/legacy/stat/descriptive/ListUnivariateImplTest.java']",409,29,0,2,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,2,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,2,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,2,[],[],[],[],[],0,0,0,0.0,0.0,0,0
a151bff2f50cb536fb352d2da8165d04f3465245,282,1,['src/test/java/org/apache/commons/math/linear/MatrixIndexExceptionTest.java'],281,29,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0
745d383af12137ccbcbe1f3cb4c9db73f87a66ca,527,4,"['src/test/java/org/apache/commons/math4/stat/clustering/EuclideanIntegerPointTest.java', 'src/test/java/org/apache/commons/math4/stat/clustering/KMeansPlusPlusClustererTest.java', 'src/test/java/org/apache/commons/math4/stat/clustering/EuclideanDoublePointTest.java', 'src/test/java/org/apache/commons/math4/stat/clustering/DBSCANClustererTest.java']",523,29,0,4,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,4,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,4,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,4,[],[],[],[],[],0,0,0,0.0,0.0,0,0
e082e0c48ed611ce3aca949cb47d0e96c35788ef,502,1,['src/test/java/org/apache/commons/math4/util/ArithmeticUtilsTest.java'],501,29,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0
6aa45e2047db100c6230dbf6db62498f1dcaa79a,20,3,"['src/test/org/apache/commons/math/distribution/DistributionFactoryImplTest.java', 'src/test/org/apache/commons/math/distribution/GammaDistributionTest.java', 'src/test/org/apache/commons/math/distribution/ChiSquareDistributionTest.java']",17,29,0,3,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,3,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,3,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,3,[],[],[],[],[],0,0,0,0.0,0.0,0,0
15aac108f19c9a81edaaea3a08b370f4df0012fc,84,1,['src/test/org/apache/commons/math/util/FixedDoubleArrayTest.java'],83,29,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0
34886092d926da89e7040547d48cd3891e51595b,494,1,['src/test/java/org/apache/commons/math4/fraction/FractionFormatTest.java'],493,29,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0
b0904d39a2298d386afc6e7089e78d0b2fbb79cf,505,1,['src/test/java/org/apache/commons/math4/random/JDKRandomAdaptorTest.java'],504,29,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0,0,1,[],[],[],[],[],0,0,0,0.0,0.0,0,0
